date,latitude,longitude,type,description,perpetrator,perpetrator_type,weapon,impact,categories,location,event_id,year,month,day,date_string
2025-08-27,31.5662502634,34.4826507568,Food System,27 August 2025: Four people were killed and another 75 injured by Israeli gunfire whilst attempting to seek aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117487,2025,8,27,2025-08-27
2025-08-27,31.2993081741,34.2848978478,Food System,"27 August 2025: Ad seekers near an INGO centre were fired upon by Israeli forces, killing four people._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117086,2025,8,27,2025-08-27
2025-08-27,31.3011416394,34.2866058282,Food System,"27 August 2025: People waiting for humanitarian aid were fired upon by Israeli forces near an INGO distribution centre, killing one._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117004,2025,8,27,2025-08-27
2025-08-27,31.3002615805,34.290726841,Food System,27 August 2025: Four Palestinians were killed by Israeli forces machine gun fire while waiting to receive humanitarian aid near an aid centre.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,115845,2025,8,27,2025-08-27
2025-08-28,31.2830204,34.2805069,Food System,"28 August 2025: Six people were killed, while seeking aid, by Israeli forces gunfire.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117258,2025,8,28,2025-08-28
2025-08-28,31.2830204,34.2805069,Food System,"28 August 2025: Two people were killed, while seeking aid, by gunfire from Israeli forces.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117259,2025,8,28,2025-08-28
2025-08-28,31.4544395149,34.4118959709,Food System,"28 August 2025: Aid seekers were fired upon by Israeli forces, killing two people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117488,2025,8,28,2025-08-28
2025-08-28,31.2830204,34.2805069,Food System,"28 August 2025: One person was killed and an unspecified number were injured, while seeking aid, as a result of being fired upon by Israeli forces.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117257,2025,8,28,2025-08-28
2025-08-28,31.4543663119,34.4114971688,Food System,"28 August 2025: At least seven aid seekers were killed and an unspecified number of others injured by Israeli forces at a distribution site._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118869,2025,8,28,2025-08-28
2025-08-28,31.4384767815,34.4034718931,Food System,"28 August 2025: A group of people near a supermarket in a camp were hit by an Israeli forces airstrike, killing four people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,116973,2025,8,28,2025-08-28
2025-08-28,31.5662502634,34.4826507568,Food System,"28 August 2025: Aid seekers were fired upon by Israeli forces, killing two people and injuring 40 others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117489,2025,8,28,2025-08-28
2025-08-29,31.3739,34.3409,Food System,29 August 2025: A fisher was killed by Israeli warships.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,117819,2025,8,29,2025-08-29
2025-08-29,31.4178,34.3503,Food System,29 August 2025: Farmers were targeted by an Israeli drone.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,117817,2025,8,29,2025-08-29
2025-08-29,31.4544395149,34.4118959709,Food System,"29 August 2025: Aid seekers were fired upon by Israeli tanks, killing four people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117516,2025,8,29,2025-08-29
2025-08-29,31.4482157917,34.393408289,Food System,"29 August 2025: In a camp, four Palestinians were killed by Israeli force fire while seeking aid near an INGO centre. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117005,2025,8,29,2025-08-29
2025-08-30,31.298428098,34.2860983093,Food System,30 August 2025: Five Palestinians were killed by Israeli forces gunfire while waiting for humanitarian aid near an INGO centre. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117006,2025,8,30,2025-08-30
2025-08-30,31.5475269027,34.4892203251,Food System,30 August 2025: Five Palestinians were killed and 95 others injured by Israeli forces while waiting to receive humanitarian aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117517,2025,8,30,2025-08-30
2025-08-30,31.5026779629,34.4648422063,Food System,30 August 2025: Five Palestinians were killed and an unspecified number of others injured by Israeli forces while waiting to receive humanitarian aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117518,2025,8,30,2025-08-30
2025-08-30,31.4203604,34.3721462,Food System,"30 August 2025: Aid workers were hit by Israeli forces, killing four Palestinians and injuring eight others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118763,2025,8,30,2025-08-30
2025-08-30,31.4705461623,34.432179348,Food System,"August 2025: Aid seekers were fired upon by Israeli forces, killing five people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118798,2025,8,30,2025-08-30
2025-08-30,31.5356020826,34.4470303046,Food System,"30 August 2025: A cafe in a camp was struck by Israeli forces airstrikes, killing five Palestinians and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,117066,2025,8,30,2025-08-30
2025-08-30,31.534,34.4574,Food System,30 August 2025: A bakery was struck by an Israeli drone.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,117826,2025,8,30,2025-08-30
2025-08-31,31.2830204,34.2805069,Food System,"31 August 2025: Two Palestinians were killed and an unspecified number injured, while waiting to receive humanitarian aid, by Israeli forces.",Israeli Defence Forces,Host Government: Military,No Information on the Weapon Used,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117260,2025,8,31,2025-08-31
2025-08-31,31.4705461623,34.432179348,Food System,"31 August 2025: Aid seekers were fired upon by Israeli forces, killing seven people and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118803,2025,8,31,2025-08-31
2025-08-31,31.298428098,34.2860983093,Food System,"31 August 2025: 15 Palestinians were killed, and others were injured, by Israeli forces gunfire while waiting for humanitarian aid near an INGO centre. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118662,2025,8,31,2025-08-31
2025-08-31,31.4532680142,34.4101895664,Food System,"31 August 2025: A group of people waiting to receive aid were fired upon by Israeli forces, killing five Palestinians and injuring an unspecified.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117519,2025,8,31,2025-08-31
2025-09-01,31.2929274365,34.2498674442,Food System,"01 September 2025: Aid seekers near an INGO distribution site were fired upon by Israeli forces, injuring an unspecified number of people. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118664,2025,9,1,2025-09-01
2025-09-01,31.3008482874,34.2883282546,Food System,01 September 2025: Five Palestinians including two women were killed by Israeli forces gunfire while waiting to receive humanitarian aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118765,2025,9,1,2025-09-01
2025-09-01,31.3511,34.2934,Food System,"01 September 2025: An unspecified number of aid seekers were fired upon by Israeli forces, killing one person. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118715,2025,9,1,2025-09-01
2025-09-01,31.4552454215,34.4146725351,Food System,"01 September 2025: Aid seekers were fired upon by Israeli forces, injuring an unspecified number of people.  ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118815,2025,9,1,2025-09-01
2025-09-02,31.4705461623,34.432179348,Food System,"02 September 2025: Aid workers were fired upon by Israeli forces, killing 12 people and injuring an unspecified number of others. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118801,2025,9,2,2025-09-02
2025-09-02,31.54977,34.5024697,Food System,"02 September 2025: Aid seekers were fired upon by Israeli forces, killing one person. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118716,2025,9,2,2025-09-02
2025-09-02,31.2979147165,34.287815151,Food System,02 September 2025: At least ten people were killed near an INGO aid distribution site by Israeli forces.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118660,2025,9,2,2025-09-02
2025-09-03,31.5349,34.4667,Food System,03 September 2025: A market was struck by Israeli helicopters.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,117866,2025,9,3,2025-09-03
2025-09-03,31.2979147165,34.287815151,Food System,03 September 2025: At least ten Palestinians were killed and an unspecified number of others injured by Israeli forces while seeking aid.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118689,2025,9,3,2025-09-03
2025-09-03,31.2929274365,34.2498674442,Food System,"03 September 2025: Aid seekers at an INGO distribution site were fired upon by Israeli forces, killing at least 10 people and injuring at least 50 others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,118666,2025,9,3,2025-09-03
